crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank
AMBITION,90 Route de Grenoble,69800,SAINT-PRIEST,83765277500011,0.9345921874046326,CNET ENVIRONNEMENT LYON,90 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,3
AMBITION,90 Route de Grenoble,69800,SAINT-PRIEST,52427468500014,0.9322654008865356,YAM'S EXPRESS,90 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,4
AMBITION,90 Route de Grenoble,69800,SAINT-PRIEST,85002045400011,0.9286636710166931,GROUPE LYON DECO,90 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,5
AMETRA GROUP,26 Rue Simone Veil,69200,VENISSIEUX,32509232800302,0.9994677901268005,AMETRA,26 RUE SIMONE VEIL,VENISSIEUX,69200,69259,1
AMETRA GROUP,26 Rue Simone Veil,69200,VENISSIEUX,32938342600080,0.9672632813453674,STYREL,26 RUE SIMONE VEIL,VENISSIEUX,69200,69259,2
AMETRA GROUP,26 Rue Simone Veil,69200,VENISSIEUX,91481306800014,0.9380078315734863,ASSOCIATION MALEZI (EDUCATION) DES COMORIENS DE RHONE ALPES (AMCRA),26 AVENUE JEAN CAGNE,VENISSIEUX,69200,69259,3
AMETRA GROUP,26 Rue Simone Veil,69200,VENISSIEUX,92489306800016,0.9215181469917297,PRO REVETEMENT,26 RUE SIMONE VEIL,VENISSIEUX,69200,69259,4
AMETRA GROUP,26 Rue Simone Veil,69200,VENISSIEUX,81038771200039,0.8441908359527588,ALTER CONSEIL,26 RUE SIMONE VEIL,VENISSIEUX,69200,69259,5
AMGAZ 69,290 Rue Ferdinand Perrier,69800,ST PRIEST,43513745000035,0.9998589754104614,AMGAZ,290 RUE FERDINAND PERRIER,SAINT-PRIEST,69800,69290,1
AMGAZ 69,290 Rue Ferdinand Perrier,69800,ST PRIEST,51821361600015,0.9834407567977905,N.O.E.,290 RUE FERDINAND PERRIER,SAINT-PRIEST,69800,69290,2
AMGAZ 69,290 Rue Ferdinand Perrier,69800,ST PRIEST,48162821200021,0.9767574667930603,MUNOZ PRESSENSE,290 RUE FERDINAND PERRIER,SAINT-PRIEST,69800,69290,3
AMGAZ 69,290 Rue Ferdinand Perrier,69800,ST PRIEST,80060266600052,0.9688055515289307,RESOTECH,290 RUE FERDINAND PERRIER,SAINT-PRIEST,69800,69290,4
AMGAZ 69,290 Rue Ferdinand Perrier,69800,ST PRIEST,78903789200013,0.9666984677314758,S.C.I. FAFIMMO,290 RUE FERDINAND PERRIER,SAINT-PRIEST,69800,69290,5
AMITEL - Lyon,44 RUE DE BONNEL,69003,LYON,90772218500010,0.9894787669181824,CYRNOS,44 RUE DE BONNEL,LYON,69003,69383,1
AMITEL - Lyon,44 RUE DE BONNEL,69003,LYON,48253114200016,0.9667429327964783,"BRAVARD, SUPERCHI, VIDAL PENCHINAT GREFFIERS DE TRIBUNAL DE COMMERCE ASSOCIES",44 RUE DE BONNEL,LYON,69003,69383,2
AMITEL - Lyon,44 RUE DE BONNEL,69003,LYON,17690111400395,0.9434717297554016,TRIBUNAL DE COMMERCE DE LYON,44 RUE DE BONNEL,LYON,69003,69383,3
AMITEL - Lyon,44 RUE DE BONNEL,69003,LYON,83316361100019,0.7344465255737305,KALLISTE,44 RUE DE BONNEL,LYON,69003,69383,4
AMITEL - Lyon,44 RUE DE BONNEL,69003,LYON,93111174400013,0.6981984376907349,SIRET 93111174400013,43 RUE DE BONNEL,LYON,69003,69383,5
AMITEL VILLEURBANNE,16 Rue d'Inkermann,69100,VILLEURBANNE,32486261400066,0.9998997449874878,AMITEL,16 RUE D'INKERMANN,VILLEURBANNE,69100,69266,1
AMITEL VILLEURBANNE,16 Rue d'Inkermann,69100,VILLEURBANNE,88929111800012,0.8180634379386902,SIRET 88929111800012,25 RUE D'INKERMANN,VILLEURBANNE,69100,69266,2
AMITEL VILLEURBANNE,16 Rue d'Inkermann,69100,VILLEURBANNE,91853120300027,0.7794771194458008,SIRET 91853120300027,7 RUE D'INKERMANN,VILLEURBANNE,69100,69266,3
AMITEL VILLEURBANNE,16 Rue d'Inkermann,69100,VILLEURBANNE,88919198700029,0.7731516361236572,SIRET 88919198700029,14 RUE D'INKERMANN,VILLEURBANNE,69100,69266,4
AMITEL VILLEURBANNE,16 Rue d'Inkermann,69100,VILLEURBANNE,81411573900017,0.761843204498291,SIRET 81411573900017,17 RUE D'INKERMANN,VILLEURBANNE,69100,69266,5
AMOENA,9 Chemin du Château d Eau,69410,CHAMPAGNE-AU-MONT-D OR,38906266200025,0.9986214637756348,AMOENA FRANCE,9 RUE DU CHATEAU D EAU,CHAMPAGNE-AU-MONT-D OR,69410,69040,1
AMOENA,9 Chemin du Château d Eau,69410,CHAMPAGNE-AU-MONT-D OR,58206466300401,0.7714377641677856,BERLITZ FRANCE,9 RUE DU CHATEAU D EAU,CHAMPAGNE-AU-MONT-D OR,69410,69040,2
AMOENA,9 Chemin du Château d Eau,69410,CHAMPAGNE-AU-MONT-D OR,37904805100013,0.6577541828155518,INTERN SIEGE,9 AVENUE GENERAL DE GAULLE,CHAMPAGNE-AU-MONT-D'OR,69410,69040,3
AMOENA,9 Chemin du Château d Eau,69410,CHAMPAGNE-AU-MONT-D OR,80505381600015,0.2908123731613159,AUBE AD VENIR CONSULTING,9 RUE DELLEVAUX,CHAMPAGNE-AU-MONT-D'OR,69410,69040,4
AMOENA,9 Chemin du Château d Eau,69410,CHAMPAGNE-AU-MONT-D OR,31872065300134,0.28609520196914673,BUREAU VERITAS SERVICES,4 CHEMIN DU TRONCHON,CHAMPAGNE-AU-MONT-D'OR,69410,69040,5
AMP20EO114_LYCEE CONDORCET,29 RUE EDMOND ROSTAND,69800,SAINT-PRIEST,19693478000012,0.9971430897712708,LGT,29 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,1
AMP20EO114_LYCEE CONDORCET,29 RUE EDMOND ROSTAND,69800,SAINT-PRIEST,52339416100013,0.9922299981117249,FCPE LYCEE CONDORCET SAINT PRIEST,29 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,2
AMP20EO114_LYCEE CONDORCET,29 RUE EDMOND ROSTAND,69800,SAINT-PRIEST,53943899400011,0.9131179451942444,ASS SPORTIVE DU LYCEE POLYVALENT ST PRIEST,29 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,3
AMP20EO114_LYCEE CONDORCET,29 RUE EDMOND ROSTAND,69800,SAINT-PRIEST,48810219500010,0.9130253791809082,MAISON DES LYCEENS,29 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,4
AMP20EO114_LYCEE CONDORCET,29 RUE EDMOND ROSTAND,69800,SAINT-PRIEST,51964226800055,0.8937418460845947,PARC SOLAIRE EV8,29 RUE EDMOND ROSTAND,SAINT-PRIEST,69800,69290,5
AMP20EO118_LYCEE INTERNATIONAL,2 Place de Montreal,69007,LYON,19693446700016,0.9966062307357788,LYCEE GENERAL CI SCOLAIRE INTERNATIONALE,2 PLACE DE MONTREAL,LYON,69007,69387,1
AMP20EO118_LYCEE INTERNATIONAL,2 Place de Montreal,69007,LYON,19690046800014,0.9787037968635559,"LYCEE PROFESSIONNEL LOUISE LABE LYCEE DES METIERS DE LA MODE, DE L'ASSISTANCE GESTION ET RELATIONS",65 BOULEVARD YVES FARGE,LYON,69007,69387,2
AMP20EO118_LYCEE INTERNATIONAL,2 Place de Montreal,69007,LYON,90350105400014,0.9580650925636292,ASSOCIATION SPORTIVE DU LYCEE INTERNATIONAL DE GERLAND,2 PLACE DE MONTREAL,LYON,69007,69387,3
AMP20EO118_LYCEE INTERNATIONAL,2 Place de Montreal,69007,LYON,75153439700011,0.9462618231773376,MAISON DES LYCEENS DE LA CITE SCCLAIRE INTERNATIONNALE,2 PLACE DE MONTREAL,LYON,69007,69387,4
AMP20EO118_LYCEE INTERNATIONAL,2 Place de Montreal,69007,LYON,41905741900014,0.9126495122909546,ALVORIA,37 RUE PROFESSEUR GRIGNARD,LYON,69007,69387,5
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,45109332200019,0.9976918697357178,MAISON DES LYCEENS DE EDOUARD HERRIOT,6 PLACE EDGAR QUINET,LYON,69006,69386,1
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,45109332200019,0.9976918697357178,MAISON DES LYCEENS DE EDOUARD HERRIOT,6 PLACE EDGAR QUINET,LYON,69006,69386,1
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,19690027800017,0.9948831796646118,LGT,6 PLACE EDGAR QUINET,LYON,69006,69386,2
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,19690027800017,0.9948831796646118,LGT,6 PLACE EDGAR QUINET,LYON,69006,69386,2
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,80184649400012,0.9938656687736511,ANCIENNES ET ANCIENS ELEVES LYCEE EDOUARD HERRIOT,6 PLACE EDGAR QUINET,LYON,69006,69386,3
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,80184649400012,0.9938656687736511,ANCIENNES ET ANCIENS ELEVES LYCEE EDOUARD HERRIOT,6 PLACE EDGAR QUINET,LYON,69006,69386,3
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,43978949600015,0.9904786348342896,ASS SPORTIVE DU LYC EDOUARD HERRIOT,6 PLACE EDGAR QUINET,LYON,69006,69386,4
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,43978949600015,0.9904786348342896,ASS SPORTIVE DU LYC EDOUARD HERRIOT,6 PLACE EDGAR QUINET,LYON,69006,69386,4
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,53211543300015,0.9744191765785217,CONSEIL PARENTS ELEVES LYCEE EDOUARD HERRIOT DE LYON 6,6 PLACE EDGAR QUINET,LYON,69006,69386,5
AMP20EO123_LYCEE EDOUARD HERRIOT,6 Place Edgar Quinet,69006,LYON,53211543300015,0.9744191765785217,CONSEIL PARENTS ELEVES LYCEE EDOUARD HERRIOT DE LYON 6,6 PLACE EDGAR QUINET,LYON,69006,69386,5
AMP20EO323_LYCEE ARNAUD BELTRAME,10e Rue Jean Jaurès,69330,MEYZIEU,20010038600016,0.9960480332374573,LPO,10 RUE JEAN JAURES,MEYZIEU,69330,69282,1
AMP20EO323_LYCEE ARNAUD BELTRAME,10e Rue Jean Jaurès,69330,MEYZIEU,84957549300010,0.9740343689918518,EBGF,10 RUE JEAN COURJON,MEYZIEU,69330,69282,2
AMP20EO323_LYCEE ARNAUD BELTRAME,10e Rue Jean Jaurès,69330,MEYZIEU,92860982500015,0.966779887676239,SIRET 92860982500015,10 RUE JEAN JAURES,MEYZIEU,69330,69282,3
AMP20EO323_LYCEE ARNAUD BELTRAME,10e Rue Jean Jaurès,69330,MEYZIEU,98159520000016,0.966779887676239,SIRET 98159520000016,10 RUE JEAN JAURES,MEYZIEU,69330,69282,4
AMP20EO323_LYCEE ARNAUD BELTRAME,10e Rue Jean Jaurès,69330,MEYZIEU,92442140700017,0.9258118271827698,ASSOCIATION SPORTIVE BELTRAME,10 RUE JEAN JAURES,MEYZIEU,69330,69282,5
AMP20GE037_MAISON REGIONALES DES SPORTS,68 Avenue Tony Garnier,69007,LYON,83371197100022,0.995984673500061,"COMITE REGIONAL AUVERGNE RHONE ALPES DES MEDAILLES DE LA JEUNESSE, DES SPORTS ET DE L'ENGAGEMENT",68 AVENUE TONY GARNIER,LYON,69007,69387,1
AMP20GE037_MAISON REGIONALES DES SPORTS,68 Avenue Tony Garnier,69007,LYON,43397450800064,0.992085874080658,LIGUE AUVERGNE RHONE ALPES DU SPORT ADAPTE,68 AVENUE TONY GARNIER,LYON,69007,69387,2
AMP20GE037_MAISON REGIONALES DES SPORTS,68 Avenue Tony Garnier,69007,LYON,92218394200015,0.9897465705871582,FONDS DE DOTATION SPORT AMBITION,68 AVENUE TONY GARNIER,LYON,69007,69387,3
AMP20GE037_MAISON REGIONALES DES SPORTS,68 Avenue Tony Garnier,69007,LYON,43874001100046,0.98854660987854,COMITE REGIONAL OLYMPIQUE ET SPORTIF AUVERGNE RHONE ALPES,68 AVENUE TONY GARNIER,LYON,69007,69387,4
AMP20GE037_MAISON REGIONALES DES SPORTS,68 Avenue Tony Garnier,69007,LYON,53106282600023,0.9823698997497559,CRCO.A/RA,68 AVENUE TONY GARNIER,LYON,69007,69387,5
AMP20GM246_DEPOT OBSERVANCE LYON9,80 Montée de l Observance,69009,LYON,42412837900023,0.7231796979904175,LRM,13 RUE JEAN ZAY,LYON,69009,69389,1
AMP20GM246_DEPOT OBSERVANCE LYON9,80 Montée de l Observance,69009,LYON,51767403200035,0.7171672582626343,G4 LYON,24 AVENUE JOANNES MASSET,LYON,69009,69389,2
AMP20GM246_DEPOT OBSERVANCE LYON9,80 Montée de l Observance,69009,LYON,90418873700020,0.6333800554275513,SIRET 90418873700020,72 MONTEE DE L'OBSERVANCE,LYON,69009,69389,3
AMP20GM246_DEPOT OBSERVANCE LYON9,80 Montée de l Observance,69009,LYON,89214025200024,0.6174603700637817,ADONIS LYON DOCK OUEST,41 RUE DES DOCKS,LYON,69009,69389,4
AMP20GM246_DEPOT OBSERVANCE LYON9,80 Montée de l Observance,69009,LYON,90453737000010,0.5570883750915527,CPTS LYON 9,5 RUE DE BOURGOGNE,LYON,69009,69389,5
AMP20GM254_DEPOT GIRAUD LYON1,29 Cours Général Giraud,69001,LYON,81498902600012,0.9936674237251282,SIRET 81498902600012,29 COURS GENERAL GIRAUD,LYON,69001,69381,1
AMP20GM254_DEPOT GIRAUD LYON1,29 Cours Général Giraud,69001,LYON,83882719400013,0.8432126045227051,KIGZZ,29 COURS GENERAL GIRAUD,LYON,69001,69381,2
AMP20GM254_DEPOT GIRAUD LYON1,29 Cours Général Giraud,69001,LYON,90868975500019,0.7420700192451477,SIRET 90868975500019,19 COURS GENERAL GIRAUD,LYON,69001,69381,3
AMP20GM254_DEPOT GIRAUD LYON1,29 Cours Général Giraud,69001,LYON,38770265700017,0.7272691130638123,INDIVISION RPI BERLIOZ GIRAUDON,6 PLACE DES TERREAUX,LYON,69001,69381,4
AMP20GM254_DEPOT GIRAUD LYON1,29 Cours Général Giraud,69001,LYON,39798648000028,0.7028434872627258,SIRET 39798648000028,9 COURS GENERAL GIRAUD,LYON,69001,69381,5
AMP20GM257_DEPOT BARBUSSE PIERREBENITE,RUE HENRI BARBUSSE,69310,PIERRE-BENITE,92804803200017,0.6712226867675781,TSB PIERRE BENITE,4 CHEMIN DU BARRAGE,PIERRE-BENITE,69310,69152,1
AMP20GM257_DEPOT BARBUSSE PIERREBENITE,RUE HENRI BARBUSSE,69310,PIERRE-BENITE,34214621400107,0.07475408166646957,VESSIERE,1 RUE HENRI MOISSAN,PIERRE-BENITE,69310,69152,2
AMP20GM257_DEPOT BARBUSSE PIERREBENITE,RUE HENRI BARBUSSE,69310,PIERRE-BENITE,89193079400047,0.028553839772939682,SIRET 89193079400047,57 RUE PARMENTIER,PIERRE-BENITE,69310,69152,3
AMP20GM257_DEPOT BARBUSSE PIERREBENITE,RUE HENRI BARBUSSE,69310,PIERRE-BENITE,92486930800016,0.017869438976049423,MBKROCKET,50 RUE PARMENTIER,PIERRE-BENITE,69310,69152,4
AMP20GM257_DEPOT BARBUSSE PIERREBENITE,RUE HENRI BARBUSSE,69310,PIERRE-BENITE,43273091900029,0.013990622013807297,SERVICE HEMATHOLOGIE,165 CHEMIN DU GRAND REVOYET,PIERRE-BENITE,69310,69152,5
AMP20GM265_DEPOT INDUSTRIE DARDILLY,5 Chemin de l Industrie,69570,DARDILLY,39839765300039,0.8209538459777832,GROUPE I.M.A INDUSTRIEL MAINTENANCE ET ASSAINISSEMENT,5 CHEMIN DU JUBIN,DARDILLY,69570,69072,1
AMP20GM265_DEPOT INDUSTRIE DARDILLY,5 Chemin de l Industrie,69570,DARDILLY,89046650100016,0.797133207321167,SIRET 89046650100016,5 CHEMIN DE RONDE,DARDILLY,69570,69072,2
AMP20GM265_DEPOT INDUSTRIE DARDILLY,5 Chemin de l Industrie,69570,DARDILLY,53148741100039,0.797133207321167,SIRET 53148741100039,5 CHEMIN DE RONDE,DARDILLY,69570,69072,3
AMP20GM265_DEPOT INDUSTRIE DARDILLY,5 Chemin de l Industrie,69570,DARDILLY,79854287400028,0.7631577849388123,DIADEM,5 CHEMIN DE LA BEFFE,DARDILLY,69570,69072,4
AMP20GM265_DEPOT INDUSTRIE DARDILLY,5 Chemin de l Industrie,69570,DARDILLY,43795318500034,0.6463220715522766,FIMID,5 CHEMIN DU JUBIN,DARDILLY,69570,69072,5
AMP20GM267_GIVORS LENINE (Permamence Maison de la Métropole Givors),7 avenue Wladimir Lénine,69700,GIVORS,21690091000011,0.9810068011283875,MAIRIE,PL CAMILLE VALLIN,GIVORS,69700,69091,1
AMP20GM267_GIVORS LENINE (Permamence Maison de la Métropole Givors),7 avenue Wladimir Lénine,69700,GIVORS,32221419800036,0.9604945778846741,CLCACE GIVORS,3 PLACE JEAN JAURES,GIVORS,69700,69091,2
AMP20GM267_GIVORS LENINE (Permamence Maison de la Métropole Givors),7 avenue Wladimir Lénine,69700,GIVORS,90383585800023,0.9528658390045166,GIVORS LAVAGE,RUE DE LA PAIX,GIVORS,69700,69091,3
AMP20GM267_GIVORS LENINE (Permamence Maison de la Métropole Givors),7 avenue Wladimir Lénine,69700,GIVORS,47934097800036,0.9272714853286743,GIVORS ASSISTANCE,36 CHEMIN DES ABRICOTIERS,GIVORS,69700,69091,4
AMP20GM267_GIVORS LENINE (Permamence Maison de la Métropole Givors),7 avenue Wladimir Lénine,69700,GIVORS,75131506000010,0.8955643773078918,COTE OPTIQUE GIVORS,37 RUE JEAN LIGONNET,GIVORS,69700,69091,5
AMP20GM268_MULATIERE TASSIGNY,5 Rue de Lattre de Tassigny,69350,LA MULATIERE,82017315100011,0.9936674237251282,SIRET 82017315100011,5 RUE DE LATTRE DE TASSIGNY,LA MULATIERE,69350,69142,1
AMP20GM268_MULATIERE TASSIGNY,5 Rue de Lattre de Tassigny,69350,LA MULATIERE,94981460200015,0.93598473072052,SIRET 94981460200015,7 RUE DE LATTRE DE TASSIGNY,LA MULATIERE,69350,69142,2
AMP20GM268_MULATIERE TASSIGNY,5 Rue de Lattre de Tassigny,69350,LA MULATIERE,99148444500010,0.93598473072052,SIRET 99148444500010,3 RUE DE LATTRE DE TASSIGNY,LA MULATIERE,69350,69142,3
AMP20GM268_MULATIERE TASSIGNY,5 Rue de Lattre de Tassigny,69350,LA MULATIERE,82163739400015,0.93598473072052,SIRET 82163739400015,3 RUE DE LATTRE DE TASSIGNY,LA MULATIERE,69350,69142,4
AMP20GM268_MULATIERE TASSIGNY,5 Rue de Lattre de Tassigny,69350,LA MULATIERE,91772277900019,0.9321272969245911,SALVATORE AGENCY,5 RUE DE LATTRE DE TASSIGNY,LA MULATIERE,69350,69142,5
AMP20GM269_SAINT PRIEST VILLA VITTOZ,96 bis Route d’Heyrieux,69800,SAINT-PRIEST,81293879300013,0.8542240262031555,BISTRO REGENT,ZI PORTE DES ALPES,SAINT-PRIEST,69800,69290,1
AMP20GM269_SAINT PRIEST VILLA VITTOZ,96 bis Route d’Heyrieux,69800,SAINT-PRIEST,83363841400015,0.7158907055854797,SCCV VILLA NOVA,333 COURS DU TROISIEME MILLENAIRE,SAINT-PRIEST,69800,69290,2
AMP20GM269_SAINT PRIEST VILLA VITTOZ,96 bis Route d’Heyrieux,69800,SAINT-PRIEST,97050445200016,0.6298089027404785,SMS,23 RUE DU LYONNAIS,SAINT-PRIEST,69800,69290,3
AMP20GM269_SAINT PRIEST VILLA VITTOZ,96 bis Route d’Heyrieux,69800,SAINT-PRIEST,42965339700019,0.5925719738006592,CPSP,17 RUE GARIBALDI,SAINT-PRIEST,69800,69290,4
AMP20GM269_SAINT PRIEST VILLA VITTOZ,96 bis Route d’Heyrieux,69800,SAINT-PRIEST,38285786000045,0.5850121378898621,SAINT PRIEST SERVICES,220 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,5
AMP20GM280_MDM NORD 8 MAI 1945,50 Cours de la République,69100,VILLEURBANNE,39774365900021,0.9936674237251282,SIRET 39774365900021,50 COURS DE LA REPUBLIQUE,VILLEURBANNE,69100,69266,1
AMP20GM280_MDM NORD 8 MAI 1945,50 Cours de la République,69100,VILLEURBANNE,80410594800017,0.9588837027549744,MAJORETTE DE VILLEURBANNE,50 COURS DE LA REPUBLIQUE,VILLEURBANNE,69100,69266,2
AMP20GM280_MDM NORD 8 MAI 1945,50 Cours de la République,69100,VILLEURBANNE,30293909500030,0.909294605255127,COMITE CENTRAL CHIMIQ GERLAND,50 COURS DE LA REPUBLIQUE,VILLEURBANNE,69100,69266,3
AMP20GM280_MDM NORD 8 MAI 1945,50 Cours de la République,69100,VILLEURBANNE,30260795700339,0.909202516078949,BB GR,50 COURS DE LA REPUBLIQUE,VILLEURBANNE,69100,69266,4
AMP20GM280_MDM NORD 8 MAI 1945,50 Cours de la République,69100,VILLEURBANNE,48332135200062,0.9062365889549255,AMOCER,50 COURS DE LA REPUBLIQUE,VILLEURBANNE,69100,69266,5
AMP20GM284_MAISON DES MOBILITES,120 Rue Masséna,69006,LYON,89111698000014,0.9842993021011353,AI3 TISSOT,120 RUE MASSENA,LYON,69006,69386,1
AMP20GM284_MAISON DES MOBILITES,120 Rue Masséna,69006,LYON,90145581600016,0.9807312488555908,BELLEFOND REMPLOI,120 RUE MASSENA,LYON,69006,69386,2
AMP20GM284_MAISON DES MOBILITES,120 Rue Masséna,69006,LYON,89092312100010,0.9806556701660156,AI3 MOUFFETARD,120 RUE MASSENA,LYON,69006,69386,3
AMP20GM284_MAISON DES MOBILITES,120 Rue Masséna,69006,LYON,88154934900010,0.9801509380340576,AI3 STRASBOURG,120 RUE MASSENA,LYON,69006,69386,4
AMP20GM284_MAISON DES MOBILITES,120 Rue Masséna,69006,LYON,91876183400012,0.9793385863304138,PLESSIER REMPLOI 2,120 RUE MASSENA,LYON,69006,69386,5
AMP20GM287_SUBDIVISION PROPRETE - CHANTELOT,30 Avenue Chantelot,69520,GRIGNY,91346387300012,0.43679991364479065,SIRET 91346387300012,17 AVENUE CHANTELOT,GRIGNY,69520,69096,1
AMP20GM287_SUBDIVISION PROPRETE - CHANTELOT,30 Avenue Chantelot,69520,GRIGNY,85005704300026,0.2851695418357849,VLUC,7 AVENUE CHANTELOT,GRIGNY,69520,69096,2
AMP20GM287_SUBDIVISION PROPRETE - CHANTELOT,30 Avenue Chantelot,69520,GRIGNY,38067379800027,0.2303972691297531,GIBE,25 RUE JULES FERRY,GRIGNY,69520,69096,3
AMP20GM287_SUBDIVISION PROPRETE - CHANTELOT,30 Avenue Chantelot,69520,GRIGNY,93044281900015,0.18549789488315582,MON CONTROLE TECHNIQUE GRIGNY,23 AVENUE DE CHAMPLEVERT,GRIGNY,69520,69096,4
AMP20GM287_SUBDIVISION PROPRETE - CHANTELOT,30 Avenue Chantelot,69520,GRIGNY,42872231800063,0.16446071863174438,STEF,111 AVENUE MARCELIN BERTHELOT,GRIGNY,69520,69096,5
AMP20GM288_Collège Roger CHABROUX,29 Rue Bourgchanin,69100,VILLEURBANNE,20007526500013,0.9670306444168091,COLLEGE SIMONE LAGRANGE,RUE DES JARDINS,VILLEURBANNE,69100,69266,1
AMP20GM288_Collège Roger CHABROUX,29 Rue Bourgchanin,69100,VILLEURBANNE,53236505300026,0.9379181861877441,ASS PARENTS D'ELEVES DE L'ENSEIGNEMENT PUBLIC LYCEE COLLEGE JEAN MOULIN LYON 5,34 RUE VIRET,VILLEURBANNE,69100,69266,2
AMP20GM288_Collège Roger CHABROUX,29 Rue Bourgchanin,69100,VILLEURBANNE,53233554400021,0.9310880303382874,ASS PARENTS ELEVES ENSEIGNEMENT PUBLIC LUCEE ET COLLEGE ANTOINE ST EXUPERY LYON 4,34 RUE VIRET,VILLEURBANNE,69100,69266,3
AMP20GM288_Collège Roger CHABROUX,29 Rue Bourgchanin,69100,VILLEURBANNE,20009759000018,0.913371741771698,CLG,35 RUE BOURGCHANIN,VILLEURBANNE,69100,69266,4
AMP20GM288_Collège Roger CHABROUX,29 Rue Bourgchanin,69100,VILLEURBANNE,94320068300010,0.8307304382324219,ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT PUBLIC PEEP DU COLLEGE DAISY GEORGES MARTIN,34 RUE VIRET,VILLEURBANNE,69100,69266,5
AMP20GM289_Direction de l’EAU,Rue Professeur Florence,69003,LYON,51892650600024,0.6605098843574524,FMTV,9 RUE PROFESSEUR FLORENCE,LYON,69003,69383,1
AMP20GM289_Direction de l’EAU,Rue Professeur Florence,69003,LYON,47981397400017,0.5996494889259338,EGB,3 RUE PROFESSEUR FLORENCE,LYON,69003,69383,2
AMP20GM289_Direction de l’EAU,Rue Professeur Florence,69003,LYON,31563020200028,0.5725674629211426,ASS GESTION CORPS SANITAIRE,9 RUE PROFESSEUR FLORENCE,LYON,69003,69383,3
AMP20GM289_Direction de l’EAU,Rue Professeur Florence,69003,LYON,42538287600018,0.5080288648605347,ASS AMICALE DES DIREC DEL REG STE,177 RUE GARIBALDI,LYON,69003,69383,4
AMP20GM289_Direction de l’EAU,Rue Professeur Florence,69003,LYON,75265592800022,0.48116105794906616,EG 7 CET,5 RUE PROFESSEUR FLORENCE,LYON,69003,69383,5
AMP20GM301_METROPOLE DE LYON : BATIMENT STARGATE,3 Avenue Salvador Allende,69120,VAULX-EN-VELIN,51900092100048,0.9273277521133423,SIRET 51900092100048,13 AVENUE SALVADOR ALLENDE,VAULX-EN-VELIN,69120,69256,1
AMP20GM301_METROPOLE DE LYON : BATIMENT STARGATE,3 Avenue Salvador Allende,69120,VAULX-EN-VELIN,88044023500013,0.9273277521133423,SIRET 88044023500013,13 AVENUE SALVADOR ALLENDE,VAULX-EN-VELIN,69120,69256,2
AMP20GM301_METROPOLE DE LYON : BATIMENT STARGATE,3 Avenue Salvador Allende,69120,VAULX-EN-VELIN,98288856200013,0.9273277521133423,SIRET 98288856200013,13 AVENUE SALVADOR ALLENDE,VAULX-EN-VELIN,69120,69256,3
AMP20GM301_METROPOLE DE LYON : BATIMENT STARGATE,3 Avenue Salvador Allende,69120,VAULX-EN-VELIN,97809017300011,0.8149492144584656,SIRET 97809017300011,5 AVENUE SALVADOR ALLENDE,VAULX-EN-VELIN,69120,69256,4
AMP20GM301_METROPOLE DE LYON : BATIMENT STARGATE,3 Avenue Salvador Allende,69120,VAULX-EN-VELIN,92187228900019,0.8149492144584656,SIRET 92187228900019,5 AVENUE SALVADOR ALLENDE,VAULX-EN-VELIN,69120,69256,5
AMP20GM302_MDM Berthelot,255 Avenue Berthelot,69008,LYON,91461456500010,0.9936674237251282,SIRET 91461456500010,255 AVENUE BERTHELOT,LYON,69008,69388,1
AMP20GM302_MDM Berthelot,255 Avenue Berthelot,69008,LYON,40946498900014,0.9018532633781433,BERTHELOT ENTREPRISES,320 AVENUE BERTHELOT,LYON,69008,69388,2
AMP20GM302_MDM Berthelot,255 Avenue Berthelot,69008,LYON,93466785800013,0.7731516361236572,SIRET 93466785800013,257 AVENUE BERTHELOT,LYON,69008,69388,3
AMP20GM302_MDM Berthelot,255 Avenue Berthelot,69008,LYON,81071825400016,0.7731516361236572,SIRET 81071825400016,253 AVENUE BERTHELOT,LYON,69008,69388,4
