crm_id,crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
111,STAT Corbas,38 Avenue du 24 Août 1944,69960,CORBAS,52314131500029,0.4042258560657501,EGL,17 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 08:03:58,5,"{""bias"": 1.1616770029067993, ""margin"": -0.3878873586654663, ""prob_from_margin"": 0.40422597937650473, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.7896085977554321, ""value"": 0.4825243353843689, ""model_input"": 0.4825243353843689}, {""feature"": ""street_number_diff"", ""shap"": -1.262217402458191, ""value"": 21.0, ""model_input"": 21.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7760201096534729, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.721280038356781, ""value"": 0.36231884057971014, ""model_input"": 0.36231884057971014}, {""feature"": ""type_of_max_name"", ""shap"": 0.6415210366249084, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.5157024264335632, ""value"": 0.3429951690821256, ""model_input"": 0.3429951690821256}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.40048763155937195, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.35301676392555237, ""value"": 0.7142857142857143, ""model_input"": 0.7142857142857143}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3469838500022888, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.32681575417518616, ""value"": 0.36231884057971014, ""model_input"": 0.36231884057971014}]}"
1,Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,91016759200013,0.9888461232185364,SABEXTRA,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-28 02:59:44,1,"{""bias"": 1.1616770029067993, ""margin"": 4.484742641448975, ""prob_from_margin"": 0.9888460244057985, ""top"": [{""feature"": ""addr_token_overlap"", ""shap"": 1.2248420715332031, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.0630990266799927, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.5826820135116577, ""value"": 0.48148148148148145, ""model_input"": 0.48148148148148145}, {""feature"": ""name_semantic_max"", ""shap"": 0.5291416645050049, ""value"": 0.6028770208358765, ""model_input"": 0.6028770208358765}, {""feature"": ""addr_jaro"", ""shap"": 0.4521695673465729, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.37627148628234863, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.366216778755188, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.3387849032878876, ""value"": 0.8333333333333334, ""model_input"": 0.8333333333333334}, {""feature"": ""addr_levenshtein"", ""shap"": 0.3291773498058319, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.2989591360092163, ""value"": 0.0, ""model_input"": 0.0}]}"
1,Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,01675055600165,0.986943244934082,ETABLISSEMENTS G. BOUTILLON,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-18 02:07:03,2,"{""bias"": 1.1616770029067993, ""margin"": 4.325311183929443, ""prob_from_margin"": 0.9869433000635961, ""top"": [{""feature"": ""addr_token_overlap"", ""shap"": 1.1496657133102417, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.1335437297821045, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.7082933187484741, ""value"": 0.5282828282828284, ""model_input"": 0.5282828282828284}, {""feature"": ""addr_jaro"", ""shap"": 0.6426668167114258, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_max"", ""shap"": -0.6391018629074097, ""value"": 0.5480841398239136, ""model_input"": 0.5480841398239136}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5089085698127747, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.5035815238952637, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_semantic_second"", ""shap"": 0.35276126861572266, ""value"": 0.5217252373695374, ""model_input"": 0.5217252373695374}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.30846041440963745, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.26159751415252686, ""value"": 0.5282828282828284, ""model_input"": 0.5282828282828284}]}"
1,Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,79422623300037,0.9845995306968689,SABEKO LYON,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-02 02:22:49,3,"{""bias"": 1.1616770029067993, ""margin"": 4.157835483551025, ""prob_from_margin"": 0.9845995075888249, ""top"": [{""feature"": ""addr_token_overlap"", ""shap"": 1.153216004371643, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 1.0558332204818726, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""street_number_diff"", ""shap"": 0.9642610549926758, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": 0.544109582901001, ""value"": 0.6116818189620972, ""model_input"": 0.6116818189620972}, {""feature"": ""addr_jaro"", ""shap"": 0.4355492889881134, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.3969826400279999, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3836745619773865, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.36349615454673767, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.3096911311149597, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.3028222322463989, ""value"": 0.6, ""model_input"": 0.6}]}"
1,Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,91034831700017,0.9442140460014343,CNP,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-07-22 05:17:53,4,"{""bias"": 1.1616770029067993, ""margin"": 2.828831672668457, ""prob_from_margin"": 0.9442140937147002, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -3.1220316886901855, ""value"": 0.292885422706604, ""model_input"": 0.292885422706604}, {""feature"": ""addr_token_overlap"", ""shap"": 1.1450700759887695, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": 1.1429328918457031, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": 1.045045018196106, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.9951930642127991, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.838640570640564, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.6333202123641968, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.535772979259491, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.4164729416370392, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3337065875530243, ""value"": 0.0, ""model_input"": 0.0}]}"
1,Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,80019655200031,0.9352414608001709,INFINITICS,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-01 02:38:44,5,"{""bias"": 1.1616770029067993, ""margin"": 2.6701364517211914, ""prob_from_margin"": 0.9352412960844662, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.666664719581604, ""value"": 0.4229132831096649, ""model_input"": 0.4229132831096649}, {""feature"": ""addr_token_overlap"", ""shap"": 1.1511045694351196, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.0377869606018066, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.759609043598175, ""value"": 0.5315412186379929, ""model_input"": 0.5315412186379929}, {""feature"": ""addr_jaro"", ""shap"": 0.5669057369232178, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5438251495361328, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.4497618079185486, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.3431788384914398, ""value"": 0.5315412186379929, ""model_input"": 0.5315412186379929}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.29378390312194824, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.2846491038799286, ""value"": 0.0, ""model_input"": 0.0}]}"
25,Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,97250156300035,0.991898775100708,ENTREPRISE SIMONETTI,167 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 12:07:12,1,"{""bias"": 1.1616770029067993, ""margin"": 4.8076090812683105, ""prob_from_margin"": 0.991898801560268, ""top"": [{""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 1.0750765800476074, ""value"": 0.5886243386243386, ""model_input"": 0.5886243386243386}, {""feature"": ""token_overlap_ul"", ""shap"": 1.003873348236084, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.9558612704277039, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.8377463817596436, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""street_number_diff"", ""shap"": 0.7903918623924255, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.46269211173057556, ""value"": 0.3376164436340332, ""model_input"": 0.3376164436340332}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.38801077008247375, ""value"": 0.5886243386243386, ""model_input"": 0.5886243386243386}, {""feature"": ""name_addr_consistency"", ""shap"": -0.37781310081481934, ""value"": 0.5886243386243386, ""model_input"": 0.5886243386243386}, {""feature"": ""addr_jaro"", ""shap"": 0.3469110131263733, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.2987097203731537, ""value"": 4.0, ""model_input"": 4.0}]}"
25,Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,47893595000012,0.7190119028091431,ALPAYA,171 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 11:22:37,2,"{""bias"": 1.1616770029067993, ""margin"": 0.9395648241043091, ""prob_from_margin"": 0.7190117455325845, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.200350522994995, ""value"": 0.412176251411438, ""model_input"": 0.412176251411438}, {""feature"": ""street_number_diff"", ""shap"": -1.2285906076431274, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.8552160859107971, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.8548539876937866, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.7765215039253235, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.691851794719696, ""value"": 0.9793103448275864, ""model_input"": 0.9793103448275864}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6347946524620056, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""addr_levenshtein"", ""shap"": 0.560126781463623, ""value"": 0.9310344827586207, ""model_input"": 0.9310344827586207}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.44208642840385437, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.41989147663116455, ""value"": 0.0, ""model_input"": 0.0}]}"
25,Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,94273320500010,0.5629870891571045,EURO PARE BRISE + LYON,51 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-05-23 05:15:42,3,"{""bias"": 1.1616770029067993, ""margin"": 0.25329363346099854, ""prob_from_margin"": 0.5629870096225621, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.242121458053589, ""value"": 0.43834930658340454, ""model_input"": 0.43834930658340454}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.8184333443641663, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.7371112108230591, ""value"": 0.37878787878787873, ""model_input"": 0.37878787878787873}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6200023293495178, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""type_of_max_name"", ""shap"": 0.5969650149345398, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""street_number_diff"", ""shap"": -0.5564627647399902, ""value"": 116.0, ""model_input"": 116.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.46974968910217285, ""value"": 0.36557073195004225, ""model_input"": 0.36557073195004225}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.4175443947315216, ""value"": 0.37878787878787873, ""model_input"": 0.37878787878787873}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.41475552320480347, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.3684156537055969, ""value"": 0.896551724137931, ""model_input"": 0.896551724137931}]}"
25,Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,53137307400016,0.5474485158920288,VOILA,227 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 05:05:48,4,"{""bias"": 1.1616770029067993, ""margin"": 0.19036781787872314, ""prob_from_margin"": 0.5474487461030475, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.187635660171509, ""value"": 0.456175833940506, ""model_input"": 0.456175833940506}, {""feature"": ""street_number_diff"", ""shap"": -0.8217885494232178, ""value"": 60.0, ""model_input"": 60.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7869159579277039, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.7008422613143921, ""value"": 0.37407407407407406, ""model_input"": 0.37407407407407406}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6329646110534668, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""name_addr_consistency"", ""shap"": 0.5558761358261108, ""value"": 0.35687526607066833, ""model_input"": 0.35687526607066833}, {""feature"": ""type_of_max_name"", ""shap"": 0.4405793249607086, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.434918612241745, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_levenshtein_max"", ""shap"": -0.3796967566013336, ""value"": 0.11111111111111116, ""model_input"": 0.11111111111111116}, {""feature"": ""addr_levenshtein"", ""shap"": 0.3566148281097412, ""value"": 0.9310344827586207, ""model_input"": 0.9310344827586207}]}"
25,Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,97050240700012,0.4912334084510803,FRANCIA HOVAL,AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,5,"{""bias"": 1.1616770029067993, ""margin"": -0.035068631172180176, ""prob_from_margin"": 0.4912337405905222, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.570531964302063, ""value"": 0.48675310611724854, ""model_input"": 0.48675310611724854}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.862612247467041, ""value"": 0.292022792022792, ""model_input"": 0.292022792022792}, {""feature"": ""type_of_max_name"", ""shap"": 0.8034479022026062, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.7984579801559448, ""value"": 0.292022792022792, ""model_input"": 0.292022792022792}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.6807992458343506, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.507146954536438, ""value"": 0.4, ""model_input"": 0.4}, {""feature"": ""name_semantic_second"", ""shap"": -0.39163240790367126, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": -0.3868918716907501, ""value"": 0.7651888341543515, ""model_input"": 0.7651888341543515}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.36260277032852173, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3594881296157837, ""value"": 0.0, ""model_input"": 0.0}]}"
11,Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,43339808800024,0.9994658827781677,SIRENE,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-19 02:13:24,1,"{""bias"": 1.1616770029067993, ""margin"": 7.5343451499938965, ""prob_from_margin"": 0.9994658743346694, ""top"": [{""feature"": ""name_sim_max_etab"", ""shap"": 0.9971184134483337, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.856865406036377, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8289272785186768, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.7726703882217407, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_max"", ""shap"": 0.7186931371688843, ""value"": 0.6248307228088379, ""model_input"": 0.6248307228088379}, {""feature"": ""street_number_diff"", ""shap"": 0.6336638331413269, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.6067429184913635, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.46627581119537354, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_gap"", ""shap"": 0.412160187959671, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""is_siege"", ""shap"": -0.3387179970741272, ""value"": 0.0, ""model_input"": 0.0}]}"
11,Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,81354046500016,0.9520480036735535,ENERIS DEVELOPPEMENT,84 AV DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-03 02:44:44,2,"{""bias"": 1.1616770029067993, ""margin"": 2.988415241241455, ""prob_from_margin"": 0.9520480136102901, ""top"": [{""feature"": ""name_token_overlap_max"", ""shap"": 1.1032315492630005, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.7788283228874207, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6317944526672363, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""name_semantic_max"", ""shap"": 0.5549578070640564, ""value"": 0.6248307228088379, ""model_input"": 0.6248307228088379}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.5313151478767395, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.4657391905784607, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_contains_crm_max"", ""shap"": 0.31343874335289, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.302153080701828, ""value"": 0.4311869740486145, ""model_input"": 0.4311869740486145}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.28600138425827026, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_levenshtein_max"", ""shap"": 0.28457051515579224, ""value"": 1.0, ""model_input"": 1.0}]}"
11,Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,81473046100013,0.8795309066772461,BRUNVERT,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-28 02:08:41,3,"{""bias"": 1.1616770029067993, ""margin"": 1.987993836402893, ""prob_from_margin"": 0.8795307334106511, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.9808142185211182, ""value"": 0.4466516375541687, ""model_input"": 0.4466516375541687}, {""feature"": ""addr_token_overlap"", ""shap"": 1.2750084400177002, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.1669596433639526, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.798622727394104, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.6183791160583496, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.53385329246521, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.43253323435783386, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3662662208080292, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.34629637002944946, ""value"": 0.5138888888888888, ""model_input"": 0.5138888888888888}, {""feature"": ""name_count"", ""shap"": 0.34165340662002563, ""value"": 1.0, ""model_input"": 1.0}]}"
11,Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,81371053000011,0.776560366153717,UP SIGN,84 AV DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,4,"{""bias"": 1.1616770029067993, ""margin"": 1.2457343339920044, ""prob_from_margin"": 0.7765605806182347, ""top"": [{""feature"": ""name_token_overlap_max"", ""shap"": 1.092232346534729, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.9036062955856323, ""value"": 0.30309784412384033, ""model_input"": 0.30309784412384033}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.7327998876571655, ""value"": 0.4365079365079365, ""model_input"": 0.4365079365079365}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.7004148364067078, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.633837878704071, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.5915601849555969, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_max"", ""shap"": 0.5417115688323975, ""value"": 0.6248307228088379, ""model_input"": 0.6248307228088379}, {""feature"": ""street_number_diff"", ""shap"": 0.5244203805923462, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.4853154718875885, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.4028540849685669, ""value"": 0.0, ""model_input"": 0.0}]}"
11,Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,95399912500016,0.7595879435539246,CM 23,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-06 02:18:43,5,"{""bias"": 1.1616770029067993, ""margin"": 1.150420904159546, ""prob_from_margin"": 0.7595877884150726, ""top"": [{""feature"": ""name_sim_max_ul"", ""shap"": -1.3490411043167114, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 1.0233498811721802, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.9557856917381287, ""value"": 0.22661885619163513, ""model_input"": 0.22661885619163513}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.828809380531311, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.7409901022911072, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.6699554324150085, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_max"", ""shap"": 0.6079686880111694, ""value"": 0.6248307228088379, ""model_input"": 0.6248307228088379}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.5521940588951111, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.4414219856262207, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_gap"", ""shap"": -0.4202547073364258, ""value"": 0.39821186661720276, ""model_input"": 0.39821186661720276}]}"
87,Sitiv Corbas,PLACE CHARLES-JOCTEUR,69960,CORBAS,80774024600010,0.8442142009735107,COR.BAL.TRAD.,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2025-01-29 02:31:06,1,"{""bias"": 1.1616770029067993, ""margin"": 1.6899253129959106, ""prob_from_margin"": 0.8442143375561596, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.1016924381256104, ""value"": 0.43323230743408203, ""model_input"": 0.43323230743408203}, {""feature"": ""name_jaro_max"", ""shap"": 0.9310853481292725, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.7535051107406616, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7425960898399353, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6529754400253296, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.6269115805625916, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.5881626605987549, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.45554274320602417, ""value"": 0.8571428571428572, ""model_input"": 0.8571428571428572}, {""feature"": ""name_semantic_second"", ""shap"": -0.4042123258113861, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_gap"", ""shap"": 0.35068368911743164, ""value"": 0.43323230743408203, ""model_input"": 0.43323230743408203}]}"
