crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
HEXATRANS,42b Boulevard des Nations,69960,CORBAS,32817162400021,0.9827777743339539,GENEST HEXA RHONE,RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,
HEXATRANS,42b Boulevard des Nations,69960,CORBAS,38396013502974,0.858083963394165,CHRONOPOST,42 BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2025-01-23 02:40:01,3,
HEXATRANS,42b Boulevard des Nations,69960,CORBAS,45167079800037,0.768009603023529,TRANS PROCESS,84 RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2025-01-30 02:49:11,4,
HEXATRANS,42b Boulevard des Nations,69960,CORBAS,50921047200155,0.6832720637321472,CHRONOFRESH,42 BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2024-03-30 06:45:41,5,
HTI MED,65 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,53759247900019,0.9996402263641357,HTI MED,65 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-25 03:05:55,1,
HTI MED,65 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,39236472500037,0.990659236907959,HTI TECHNOLOGIES,65 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-02 02:16:33,2,
HTI MED,65 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,39236472500029,0.9861257672309875,HTI TECHNOLOGIES,49 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-06 02:23:31,3,
HTI MED,65 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,53067073600012,0.9723941683769226,TERRE DE SOIE,65 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-16 02:24:58,4,
HTI MED,65 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,98794008700016,0.9112384915351868,MED IMMO,4 RUE GUY DE MAUPASSANT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-06-13 11:06:52,5,
HTI Technologies,49 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,39236472500029,0.999853253364563,HTI TECHNOLOGIES,49 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-06 02:23:31,1,
HTI Technologies,49 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,39236472500037,0.9950793981552124,HTI TECHNOLOGIES,65 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-02 02:16:33,2,
HTI Technologies,49 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,53795997500013,0.9796265959739685,HI TECH ELECTRICITE,1 RUE PAUL MARCELLIN,DECINES CHARPIEU,69150,69275,OUVERT,2024-03-30 05:57:33,3,
HTI Technologies,49 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,32058406300046,0.9724356532096863,ELECTRON FIL,49 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 14:38:08,4,
HTI Technologies,49 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,88461051000023,0.9606967568397522,MH TECHNOLOGIE,205 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 07:56:14,5,
ISOJET,14 Boulevard des Nations,69960,CORBAS,38502373400036,0.999122679233551,ISOJET EQUIPEMENTS,14 BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2025-01-14 02:13:20,1,
ISOJET,14 Boulevard des Nations,69960,CORBAS,91939853700010,0.9434595108032227,ZAH,14 BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2025-11-18 17:06:53,2,
ISOJET,14 Boulevard des Nations,69960,CORBAS,48233236800034,0.8678100109100342,ABC RENOVATION,14 BOULEVARD DES NATIONS,CORBAS,69960,69273,FERME,2025-02-17 02:20:53,3,
ISOJET,14 Boulevard des Nations,69960,CORBAS,52357358200021,0.6145005822181702,NOUVEL AIR IMMOBILIER,14 RUE DE L'AVIATION,CORBAS,69960,69273,OUVERT,2025-03-11 14:07:16,4,
ISOJET,14 Boulevard des Nations,69960,CORBAS,88438262300020,0.5986183881759644,HANDUSTRY,14 BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2024-03-30 10:08:52,5,
ITAFRAN,23 AVENUE DE L'INDUSTRIE,69960,CORBAS,30549218300143,0.9998088479042053,BDF,21 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2025-02-09 02:17:56,1,
ITAFRAN,23 AVENUE DE L'INDUSTRIE,69960,CORBAS,30549218300069,0.9997051358222961,BDF,23 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 03:50:32,2,
ITAFRAN,23 AVENUE DE L'INDUSTRIE,69960,CORBAS,30549218300101,0.9973915815353394,BDF,15 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 03:50:32,3,
ITAFRAN,23 AVENUE DE L'INDUSTRIE,69960,CORBAS,30549218300135,0.9885799288749695,BDF,47 AVENUE GABRIEL PERI,CORBAS,69960,69273,FERME,2024-03-30 03:50:32,4,
ITAFRAN,23 AVENUE DE L'INDUSTRIE,69960,CORBAS,43450752100020,0.9517263174057007,LA COMPAGNIE FINANCIERE DE LA PONCETIERE,23 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 09:03:35,5,
ITAFRAN Site 2,21 AVENUE DE L INDUSTRIE,69960,CORBAS,30549218300143,0.9991425275802612,BDF,21 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2025-02-09 02:17:56,1,
ITAFRAN Site 2,21 AVENUE DE L INDUSTRIE,69960,CORBAS,30549218300069,0.9957648515701294,BDF,23 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 03:50:32,2,
ITAFRAN Site 2,21 AVENUE DE L INDUSTRIE,69960,CORBAS,30549218300101,0.9872161746025085,BDF,15 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 03:50:32,3,
ITAFRAN Site 2,21 AVENUE DE L INDUSTRIE,69960,CORBAS,30549218300135,0.9630194306373596,BDF,47 AVENUE GABRIEL PERI,CORBAS,69960,69273,FERME,2024-03-30 03:50:32,4,
ITAFRAN Site 2,21 AVENUE DE L INDUSTRIE,69960,CORBAS,40189867100011,0.9191604256629944,GANGLOFF SCOMA INDUSTRIES,21 AV DE L INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,5,
JNC,1 IMPASSE DU RHONE,69960,CORBAS,79341104200013,0.9983160495758057,J.N.C,1 IMPASSE DU RHONE,CORBAS,69960,69273,OUVERT,2024-03-30 00:40:40,1,
JNC,1 IMPASSE DU RHONE,69960,CORBAS,53104274500038,0.9837363362312317,FLPG SOFTWARE,1 IMPASSE DU RHONE,CORBAS,69960,69273,FERME,2024-03-30 09:25:00,2,
JNC,1 IMPASSE DU RHONE,69960,CORBAS,51304869400048,0.9568487405776978,NEWCO MADIS,1 IMPASSE DU RHONE,CORBAS,69960,69273,OUVERT,2025-03-21 12:17:51,3,
JNC,1 IMPASSE DU RHONE,69960,CORBAS,34164463100036,0.9271225929260254,ERALPRO,1 IMPASSE DU RHONE,CORBAS,69960,69273,FERME,2024-03-30 02:25:23,4,
JNC,1 IMPASSE DU RHONE,69960,CORBAS,87919666500027,0.9252923727035522,DENJEAN B.E,1 IMPASSE DU RHONE,CORBAS,69960,69273,OUVERT,2024-03-30 03:21:50,5,
JOURDAN ET MARZE,69 Rue Marcel Merieux,69960,CORBAS,41255269700028,0.9994864463806152,JOURDAN ET MARZE SUCCESSEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 10:13:12,1,
JOURDAN ET MARZE,69 Rue Marcel Merieux,69960,CORBAS,49241996500024,0.9783702492713928,JARDIN FINANCE,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,
JOURDAN ET MARZE,69 Rue Marcel Merieux,69960,CORBAS,50062848200027,0.9598994255065918,MARCHE DE CORBAS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-07-16 14:26:28,3,
JOURDAN ET MARZE,69 Rue Marcel Merieux,69960,CORBAS,84357049000022,0.9512054920196533,RORI CORBAS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 08:14:55,4,
JOURDAN ET MARZE,69 Rue Marcel Merieux,69960,CORBAS,41957403300025,0.9456695318222046,JARDIN DE FRANCE ETABLISSEMENTS DIZIN,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,5,
KOPSTER HOTEL,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,83508352800025,0.9992772936820984,KOPSTER HOTEL,12 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-10 02:09:29,1,
KOPSTER HOTEL,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,97250787500011,0.9532687664031982,HOTEL PASSERELLE,57 RUE DE LA FRATERNITE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-29 23:02:40,2,
KOPSTER HOTEL,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,39336910300030,0.9264089465141296,PREMIERE CLASSE,BOULEVARD CHARLES DE GAULLE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 06:05:41,3,
KOPSTER HOTEL,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,91125915800010,0.6714867949485779,THRILLSTAGE,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,FERME,2025-02-18 02:16:01,4,
KOPSTER HOTEL,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,92033846400133,0.6694811582565308,LEGENDS HOSPITALITY FRANCE,10 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,FERME,2025-01-16 02:14:27,5,
L2G,17 Avenue du 24 Août 1944,69960,CORBAS,44888664800055,0.9994199275970459,"LA GENERALE DE GASTRONOMIE, REMINOX, BM PRODUCTION",17 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-02-18 02:15:14,1,
L2G,17 Avenue du 24 Août 1944,69960,CORBAS,47845556100017,0.9844919443130493,ECHO VERT RHONE ALPES,17 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 12:41:53,2,
L2G,17 Avenue du 24 Août 1944,69960,CORBAS,52314131500029,0.9648661613464355,EGL,17 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 08:03:58,3,
L2G,17 Avenue du 24 Août 1944,69960,CORBAS,74715092800048,0.9526498913764954,INNOSEEDS MDG,17 AV DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
L2G,17 Avenue du 24 Août 1944,69960,CORBAS,49244168800032,0.9061261415481567,G.C.S.,17 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 13:20:01,5,
LES BANQUES ALIMENTAIRES,127 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,38078113800033,0.9987381100654602,BANQUE ALIMENTAIRE DU RHONE,127 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 13:29:23,1,
LES BANQUES ALIMENTAIRES,127 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,80328373800018,0.9954944849014282,FONDS DE DOTATION DE LA BANQUE ALIMENTAIRE DU RHONE,127 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-19 02:09:25,2,
LES BANQUES ALIMENTAIRES,127 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,49012842800011,0.9930383563041687,P.M.H.,127 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 18:45:29,3,
LES BANQUES ALIMENTAIRES,127 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,44303932600022,0.9927825927734375,DITIB,127 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 14:25:39,4,
LES BANQUES ALIMENTAIRES,127 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,96750106500056,0.854884922504425,DAIKIN AIRCONDITIONING FRANCE,127 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-02-08 02:26:46,5,
LES DOUCEURS DU MOULIN,69 Rue Marcel Mérieux,69960,CORBAS,89357911000022,0.9949091076850891,LES DOUCEURS DU MOULIN FRUITS ET LEGUMES,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 02:49:46,1,
LES DOUCEURS DU MOULIN,69 Rue Marcel Mérieux,69960,CORBAS,49852066700029,0.9762871861457825,LES MURIERS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-04-29 13:36:46,2,
LES DOUCEURS DU MOULIN,69 Rue Marcel Mérieux,69960,CORBAS,79249138300016,0.9294544458389282,DU 41,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 11:11:13,3,
LES DOUCEURS DU MOULIN,69 Rue Marcel Mérieux,69960,CORBAS,31554738000024,0.9252707362174988,FRUTAS SANCHEZ,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-01-19 02:17:55,4,
LES DOUCEURS DU MOULIN,69 Rue Marcel Mérieux,69960,CORBAS,84146910900018,0.911161482334137,VERT FRAMBOISE,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-10-13 19:16:06,5,
LTP Carreau Corbas,"4, rue du Carreau",69960,CORBAS,41154916500057,0.9008814692497253,TOUTES LES PORTES T.L.P,RUE DU CARREAU,CORBAS,69960,69273,FERME,2025-01-18 02:20:47,1,
LTP Carreau Corbas,"4, rue du Carreau",69960,CORBAS,89096240000010,0.8592463135719299,S.P.R,4 RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2025-01-26 03:00:12,2,
LTP Carreau Corbas,"4, rue du Carreau",69960,CORBAS,38133685800026,0.8361344933509827,P.A.C.T.,RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-30 05:33:22,3,
LTP Carreau Corbas,"4, rue du Carreau",69960,CORBAS,83144406200051,0.8288626670837402,H2O DETECTION,4 RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2024-03-30 14:31:33,4,
LTP Carreau Corbas,"4, rue du Carreau",69960,CORBAS,44533821300058,0.7263496518135071,LALANNE TRANSPORTS,RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-30 08:50:34,5,
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,42476102100023,0.9968366622924805,LA TRESSE DU BOUCHER,4 IMPASSE DU RHONE,CORBAS,69960,69273,OUVERT,2025-02-17 02:10:11,1,
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,75306553100018,0.9401776194572449,L'ATELIER DU BOUCHER,4 RUE DU DAUPHINE,CORBAS,69960,69273,FERME,2025-01-27 02:07:34,2,
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,51809239000278,0.654373049736023,DIPENERGIE,IMPASSE DU RHONE,CORBAS,69960,69273,OUVERT,2025-01-25 02:24:56,3,
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,48302368500033,0.6247835159301758,BOUCHERIE LA QUALITE,17 RUE DU VERCORS,CORBAS,69960,69273,OUVERT,2024-03-30 13:51:14,4,
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,92236797400016,0.5874953866004944,INFINITY ODEM HOLDING,4 IMPASSE DU CHALET,CORBAS,69960,69273,OUVERT,2025-01-25 02:22:20,5,
Lyon Select,69 Rue Marcel Merieux,69960,CORBAS,42414632200021,0.9996609687805176,EKVAL PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-04-25 18:37:00,1,
Lyon Select,69 Rue Marcel Merieux,69960,CORBAS,80372802100012,0.9974773526191711,SELECT GROUP L,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 12:54:02,2,
Lyon Select,69 Rue Marcel Merieux,69960,CORBAS,49391704100029,0.9970855116844177,SELECT GROUP,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
Lyon Select,69 Rue Marcel Merieux,69960,CORBAS,80369966900013,0.9948374629020691,SELECT GROUP F,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 03:24:58,4,
Lyon Select,69 Rue Marcel Merieux,69960,CORBAS,80369965100011,0.9939234852790833,SELECT GROUP T,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-05-08 13:07:29,5,
MAHLE AFTERMARKET FRANCE SAS,2bis Rue de Catalogne,69150,DECINES-CHARPIEU,95850100900129,0.999786913394928,COFFI,6 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-28 02:44:54,1,
MAHLE AFTERMARKET FRANCE SAS,2bis Rue de Catalogne,69150,DECINES-CHARPIEU,37920621200027,0.99775630235672,MAHLE FRANCE,6 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 02:14:15,2,
MAHLE AFTERMARKET FRANCE SAS,2bis Rue de Catalogne,69150,DECINES-CHARPIEU,43032609000031,0.9446998834609985,B.C.O.,2 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 02:23:11,3,
MAHLE AFTERMARKET FRANCE SAS,2bis Rue de Catalogne,69150,DECINES-CHARPIEU,49104276800029,0.8051408529281616,JMH IRIS FINANCE,2 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 00:05:04,4,
MAHLE AFTERMARKET FRANCE SAS,2bis Rue de Catalogne,69150,DECINES-CHARPIEU,95230141400043,0.8007032871246338,UPTEL,2 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-18 02:15:42,5,
MAHLE BEHR FRANCE ROUFFACH S.A.S Site Décines - Aftermarket,6 Rue de Catalogne,69150,DECINES-CHARPIEU,95850100900129,0.997771143913269,COFFI,6 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-28 02:44:54,1,
MAHLE BEHR FRANCE ROUFFACH S.A.S Site Décines - Aftermarket,6 Rue de Catalogne,69150,DECINES-CHARPIEU,37920621200027,0.9948208332061768,MAHLE FRANCE,6 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 02:14:15,2,
MAHLE BEHR FRANCE ROUFFACH S.A.S Site Décines - Aftermarket,6 Rue de Catalogne,69150,DECINES-CHARPIEU,30755928600025,0.9780009984970093,DAUDET,6 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,FERME,2025-01-26 02:44:05,3,
MAHLE BEHR FRANCE ROUFFACH S.A.S Site Décines - Aftermarket,6 Rue de Catalogne,69150,DECINES-CHARPIEU,89784621800013,0.5621641278266907,GRAND LARGE ASSURANCE & PRET,6 ALLEE HORIZON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-27 02:47:59,4,
MAHLE BEHR FRANCE ROUFFACH S.A.S Site Décines - Aftermarket,6 Rue de Catalogne,69150,DECINES-CHARPIEU,42952680900026,0.47250062227249146,S.C.I 3 AMT,6 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 17:27:04,5,
MAIRIE DE CORBAS,1 place Charles Jocteur,69960,CORBAS,21690273400013,0.9996030926704407,MAIRIE,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 03:33:42,1,
MAIRIE DE CORBAS,1 place Charles Jocteur,69960,CORBAS,21690273400088,0.9437963366508484,MAISON DE SANTE,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 03:35:58,2,
MAIRIE DE CORBAS,1 place Charles Jocteur,69960,CORBAS,74984783600014,0.8863664865493774,OFFICE MUNICIPALE DES SPORTS DE CORBAS,PL CHARLES JOCTEUR,CORBAS,69960,69273,FERME,2024-03-30 10:55:50,3,
MAIRIE DE CORBAS,1 place Charles Jocteur,69960,CORBAS,52837424200014,0.839276909828186,SCC,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 11:45:57,4,
MAIRIE DE CORBAS,1 place Charles Jocteur,69960,CORBAS,39515897500023,0.8048253059387207,TREIZE QUARANTE 13 40,1 RUE CENTRALE,CORBAS,69960,69273,FERME,2024-03-30 05:42:25,5,
MASE RHONE ALPES,4 Avenue du 24 Août 1944,69960,CORBAS,48239538100023,0.9997935891151428,ASSOCIATION,4 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2024-03-30 11:03:19,1,
MASE RHONE ALPES,4 Avenue du 24 Août 1944,69960,CORBAS,50949159300034,0.9990547299385071,MASE,4 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2024-03-30 05:40:08,2,
MASE RHONE ALPES,4 Avenue du 24 Août 1944,69960,CORBAS,49166880200011,0.9976818561553955,G.E.I.Q TRANSPORT AVENIR EMPLOI RHONE ALPES,4 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 17:15:15,3,
MASE RHONE ALPES,4 Avenue du 24 Août 1944,69960,CORBAS,51266292500019,0.9962291121482849,POLE ALIMENTS RHONE ALPES,4 AV DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2025-02-02 02:46:56,4,
MASE RHONE ALPES,4 Avenue du 24 Août 1944,69960,CORBAS,41101042400066,0.9922375082969666,ALTRAD PLETTAC MEFRAN,4 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 18:47:48,5,
MAUFFREY,11 avenue du 24-août-1944,69960,CORBAS,95750241200076,0.9993488192558289,MAUFFREY RHONE ALPES,11 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-02-15 02:14:27,1,
MAUFFREY,11 avenue du 24-août-1944,69960,CORBAS,33483660800052,0.9993422627449036,MAUFFREY IMMOBILIER,11 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 00:01:13,2,
MAUFFREY,11 avenue du 24-août-1944,69960,CORBAS,38805204500050,0.9976746439933777,HINTERALSPACH,11 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-29 23:57:45,3,
MAUFFREY,11 avenue du 24-août-1944,69960,CORBAS,95750241200068,0.997651994228363,MAUFFREY RHONE ALPES,6 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 13:13:01,4,
MAUFFREY,11 avenue du 24-août-1944,69960,CORBAS,95750241200043,0.9976149797439575,MAUFFREY RHONE ALPES,24 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 12:37:05,5,
MC2A DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,92437886200305,0.998999297618866,MC2A,35 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 05:17:41,1,
MC2A DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,47950907700018,0.7012859582901001,JAGI,AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 05:04:44,2,
MC2A DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,82750943100017,0.37688279151916504,AUDIKA,195 AV JEAN JAURES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-17 02:09:05,3,
MC2A DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,49451274200011,0.30977916717529297,A S C,35 RUE ANTOINE LUMIERE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 09:29:17,4,
MC2A DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,81879433100012,0.2599497437477112,DECINES OLYMPIQUE HANDISPORT,51 RUE DANTON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-16 02:16:11,5,
MEDISTOCK,Zi du Carreau - Rue du Carreau,69960,CORBAS,42045590900036,0.9998030066490173,MEDISTOCK,RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2025-01-15 02:12:26,1,
MEDISTOCK,Zi du Carreau - Rue du Carreau,69960,CORBAS,88194102500010,0.9525220990180969,PRIMMO CORBAS NOUVELLE,4 RUE DU DAUPHINE,CORBAS,69960,69273,OUVERT,2024-03-30 13:06:37,2,
MEDISTOCK,Zi du Carreau - Rue du Carreau,69960,CORBAS,40026348900017,0.9405317306518555,M.S.I.,RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-30 16:24:35,3,
MEDISTOCK,Zi du Carreau - Rue du Carreau,69960,CORBAS,78994691000013,0.9000632166862488,MACHEUROP,51 RUE DU CARREAU,CORBAS,69960,69273,OUVERT,2024-03-30 01:27:32,4,
MEDISTOCK,Zi du Carreau - Rue du Carreau,69960,CORBAS,81494584600016,0.8626737594604492,ARMAPRO DEVELOPPEMENT,4 RUE DU DAUPHINE,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,5,
MELEO,4 Rue des Allobroges,69960,CORBAS,30870001200021,0.9980539083480835,ENTREPRISE MELEO,4 RUE DES ALLOBROGES,CORBAS,69960,69273,OUVERT,2025-02-17 02:10:59,1,
MELEO,4 Rue des Allobroges,69960,CORBAS,86750051404132,0.9926334023475647,LOXAM,4 RUE DES ALLOBROGES,CORBAS,69960,69273,FERME,2025-01-26 03:20:37,2,
MELEO,4 Rue des Allobroges,69960,CORBAS,49938790000016,0.9405794739723206,INDUSTRIE METALLERIE CORBASIENNE,4 RUE DES ALLOBROGES,CORBAS,69960,69273,OUVERT,2024-03-30 15:51:14,3,
MELEO,4 Rue des Allobroges,69960,CORBAS,50357495600010,0.8074821829795837,PINZERE,4 RUE DES ALLOBROGES,CORBAS,69960,69273,OUVERT,2024-03-30 10:33:36,4,
MELEO,4 Rue des Allobroges,69960,CORBAS,88008402500019,0.6273123621940613,TUYAUTERIE DES ALLOBROGES,4 RUE DES ALLOBROGES,CORBAS,69960,69273,OUVERT,2025-01-16 02:51:38,5,
MERGER,15 Avenue de Montmartin,69960,CORBAS,80931437000028,0.9996552467346191,MERGER,15 AVENUE DE MONTMARTIN,CORBAS,69960,69273,OUVERT,2025-02-12 02:17:45,1,
MERGER,15 Avenue de Montmartin,69960,CORBAS,80931437000010,0.9982490539550781,MERGER,23 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2025-02-12 02:17:45,2,
MERGER,15 Avenue de Montmartin,69960,CORBAS,80273964900027,0.9382767677307129,BLG GROUPE,15 AVENUE DE MONTMARTIN,CORBAS,69960,69273,OUVERT,2025-07-05 05:24:29,3,
MERGER,15 Avenue de Montmartin,69960,CORBAS,78007906700044,0.8889333605766296,HUILLET,15 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 14:49:00,4,
MERGER,15 Avenue de Montmartin,69960,CORBAS,94259977000016,0.836835503578186,SPIRIT,15 AVENUE DE MONTMARTIN,CORBAS,69960,69273,OUVERT,2025-03-31 13:17:32,5,
